"name","ioc","ht","ace_avg"
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Igor Sijsling","NED",190,0.0611541774332472
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Illya Marchenko","UKR",185,0.06187624750499
"Inigo Cervantes Huegun","ESP",NA,0.0909090909090909
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Dodig","CRO",183,0.112936344969199
"Ivan Endara","ECU",NA,NA
"Ivan Endara","ECU",NA,NA
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Ivo Karlovic","CRO",208,0.269711090400746
"Jabor Al Mutawa","QAT",NA,0.0263157894736842
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jack Sock","USA",185,0.0776278951387121
"Jacob Rasolondrazana","MAD",NA,NA
"Jacob Rasolondrazana","MAD",NA,NA
"Jad Ballout","TPE",NA,NA
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Duckworth","AUS",183,0.100978876867594
"James Mcgee","IRL",NA,0.0232558139534884
"James Mcgee","IRL",NA,0.0232558139534884
"James Mcgee","IRL",NA,0.0232558139534884
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"James Ward","GBR",190,0.0942249240121581
"Jan Hernych","CZE",190,0.0456140350877193
"Jan Hernych","CZE",190,0.0456140350877193
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Jan Lennard Struff","GER",NA,0.101593625498008
"Janis Podzus","LAT",NA,NA
"Janis Podzus","LAT",NA,NA
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Janko Tipsarevic","SRB",180,0.0784543325526932
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jared Donaldson","USA",NA,0.0849056603773585
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jarkko Nieminen","FIN",185,0.040070453544694
"Jaume Munar","ESP",NA,0.03125
"Jaume Munar","ESP",NA,0.03125
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jeremy Chardy","FRA",188,0.0912788070492544
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jerzy Janowicz","POL",203,0.110294117647059
"Jeson Patrombon","PHI",NA,NA
"Jesse Huta Galung","NED",188,0.0461538461538462
"Jesse Huta Galung","NED",188,0.0461538461538462
"Jesse Huta Galung","NED",188,0.0461538461538462
"Ji Sung Nam","KOR",NA,NA
"Jimmy Wang","TPE",178,0.0454545454545455
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jiri Vesely","CZE",NA,0.0881829733163914
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Jo Wilfried Tsonga","FRA",188,0.125854646746012
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","POR",NA,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"Joao Sousa","BRA",193,0.0451977401129944
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Isner","USA",206,0.228550698349356
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Millman","AUS",183,0.0324909747292419
"John Patrick Smith","AUS",NA,0.10962962962963
"John Patrick Smith","AUS",NA,0.10962962962963
"John Patrick Smith","AUS",NA,0.10962962962963
"John Patrick Smith","AUS",NA,0.10962962962963
"John Patrick Smith","AUS",NA,0.10962962962963
"Jordan Thompson","AUS",NA,0.0307692307692308
"Jordi Munoz Abreu","VEN",NA,NA
"Jordi Munoz Abreu","VEN",NA,NA
"Jose Hernandez","DOM",NA,NA
"Jose Hernandez","DOM",NA,NA
"Jose Hernandez","DOM",NA,NA
"Jose Rubin Statham","NZL",183,0.0175438596491228
"Jose Rubin Statham","NZL",183,0.0175438596491228
"Jose Rubin Statham","NZL",183,0.0175438596491228
"Juan Martin Del Potro","ARG",198,0.131672597864769
"Juan Martin Del Potro","ARG",198,0.131672597864769
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Monaco","ARG",185,0.0282059691702197
"Juan Pablo Varillas Patino Samudio","PER",NA,NA
"Juan Pablo Varillas Patino Samudio","PER",NA,NA
"Juan Pablo Varillas Patino Samudio","PER",NA,NA
"Jui Chen Hung","TPE",NA,NA
"Jui Chen Hung","TPE",NA,NA
"Julian Reister","GER",188,0.0091324200913242
"Julian Reister","GER",188,0.0091324200913242
"Julian Saborio","CRC",NA,NA
"Julian Saborio","CRC",NA,NA
"Julien Benneteau","FRA",185,0.101408450704225
"Julien Benneteau","FRA",185,0.101408450704225
"Julien Benneteau","FRA",185,0.101408450704225
"Julien Benneteau","FRA",185,0.101408450704225
"Julien Benneteau","FRA",185,0.101408450704225
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Melzer","AUT",183,0.0425806451612903
"Jurgen Zopp","EST",190,0.0540540540540541
"Jurgen Zopp","EST",190,0.0540540540540541
"Kamil Majchrzak","POL",NA,NA
"Karen Khachanov","RUS",NA,NA
"Karim Alayli","LIB",NA,NA
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kei Nishikori","JPN",178,0.0606180665610143
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kenny De Schepper","FRA",203,0.0786997433704021
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
"Kevin Anderson","RSA",203,0.186945169712794
